row_id,window_start,node_id,phase,cpu_util,mem_pressure,disk_latency_ms,request_rate_rps,error_rate_pct,queue_depth,cache_hit_ratio,temperature_c,incident,split
12142,2026-05-11 10:30:00,node-04,post_deploy,0.6511,0.5611,5.7,1337.08,0.2043,11,0.8718,41.48,0,val
12143,2026-05-11 10:35:00,node-04,post_deploy,0.7789,0.4301,2.553,501.51,0.5222,1,0.9056,48.47,0,test
12144,2026-05-11 10:40:00,node-04,post_deploy,0.8955,0.8794,8.548,1541.01,0.2822,19,0.622,52.07,1,train
12145,2026-05-11 10:45:00,node-04,post_deploy,0.5539,0.6261,7.001,304.05,0.0662,9,0.8211,40.72,0,val
12146,2026-05-11 10:50:00,node-04,post_deploy,0.4614,0.3292,11.212,144.71,0.2339,3,0.9506,34.19,0,test
12147,2026-05-11 10:55:00,node-04,post_deploy,0.5695,0.5227,9.837,193.48,0.0027,11,0.973,44.1,0,train
12148,2026-05-11 11:00:00,node-04,post_deploy,0.6375,0.1237,3.2,756.1,0.0023,1,0.9695,50.93,0,train
12149,2026-05-11 11:05:00,node-04,post_deploy,0.624,0.1988,5.878,866.94,0.5948,12,0.9293,48.47,0,train
12150,2026-05-11 11:10:00,node-04,post_deploy,0.6567,0.4149,9.546,614.87,1.2401,7,0.9121,44.96,1,train
12151,2026-05-11 11:15:00,node-04,post_deploy,0.8401,0.8147,3.49,797.33,1.7538,7,0.7921,45.8,1,train
12152,2026-05-11 11:20:00,node-04,post_deploy,0.7363,0.2743,4.857,373.78,2.186,1,0.9614,49.94,0,test
12153,2026-05-11 11:25:00,node-04,post_deploy,0.4164,0.5049,7.211,845.33,0.4005,21,0.7588,40.29,0,val
12154,2026-05-11 11:30:00,node-04,post_deploy,0.6905,0.54,4.891,510.35,0.0266,7,0.9613,48.23,0,train
12155,2026-05-11 11:35:00,node-04,post_deploy,0.9317,0.2922,6.873,1372.44,2.4949,6,0.914,62.41,1,train
12156,2026-05-11 11:40:00,node-04,post_deploy,0.513,0.1703,8.13,505.93,1.4714,5,0.8598,49.44,0,train
12157,2026-05-11 11:45:00,node-04,post_deploy,0.3066,0.6324,10.195,97.51,0.0427,12,0.9594,32.26,0,train
12158,2026-05-11 11:50:00,node-04,post_deploy,0.5086,0.2833,5.094,772.37,0.0146,11,0.9151,45.17,0,train
12159,2026-05-11 11:55:00,node-04,post_deploy,0.6019,0.2685,6.507,934.36,0.0274,7,0.9215,46.65,0,val
12160,2026-05-11 12:00:00,node-04,post_deploy,0.5595,0.6854,11.223,719.9,0.3374,21,0.8395,43.86,0,test
12161,2026-05-11 12:05:00,node-04,post_deploy,0.7886,0.6152,30.058,1328.81,1.6284,29,0.7463,50.04,1,val
12162,2026-05-11 12:10:00,node-04,post_deploy,0.7056,0.585,11.357,579.05,0.6529,5,0.8489,44.53,1,train
12163,2026-05-11 12:15:00,node-04,post_deploy,0.5412,0.3644,15.812,580.77,3.8825,4,0.8001,38.79,0,train
12164,2026-05-11 12:20:00,node-04,post_deploy,0.8327,0.6728,6.038,569.2,0.8394,10,0.9095,54.02,1,test
12165,2026-05-11 12:25:00,node-04,post_deploy,0.6257,0.4756,11.183,1018.33,0.7587,17,0.7622,48.78,1,train
12166,2026-05-11 12:30:00,node-04,post_deploy,0.7674,0.6918,15.518,592.16,2.7429,11,0.7363,51.42,1,train
12167,2026-05-11 12:35:00,node-04,post_deploy,0.3315,0.3963,9.595,111.87,0.0923,11,0.8572,45.22,0,val
12168,2026-05-11 12:40:00,node-04,post_deploy,0.4033,0.2136,11.795,84.47,0.6257,9,0.9706,52.07,0,test
12169,2026-05-11 12:45:00,node-04,post_deploy,0.3162,0.1302,11.548,120.56,3.659,2,0.7513,42.01,1,train
12170,2026-05-11 12:50:00,node-04,post_deploy,0.5299,0.4638,9.942,110.49,1.7654,2,0.8623,38.96,0,test
12171,2026-05-11 12:55:00,node-04,post_deploy,0.598,0.3727,5.6,199.54,0.1041,5,0.9413,46.96,0,test
12172,2026-05-11 13:00:00,node-04,post_deploy,0.4065,0.6189,4.576,311.9,0.0354,10,0.8596,35.99,0,train
12173,2026-05-11 13:05:00,node-04,post_deploy,0.8632,0.7101,10.858,1443.93,0.3326,22,0.9066,51.73,1,train
12174,2026-05-11 13:10:00,node-04,post_deploy,0.2299,0.587,8.502,102.17,0.0346,11,0.874,30.19,0,train
12175,2026-05-11 13:15:00,node-04,post_deploy,0.5774,0.4448,4.917,489.98,1.6191,7,0.9262,39.25,0,test
12176,2026-05-11 13:20:00,node-04,post_deploy,0.7125,0.3146,9.418,654.37,0.5436,12,0.9919,53.78,0,val
12177,2026-05-11 13:25:00,node-04,post_deploy,0.7702,0.3492,11.323,189.04,0.4323,3,0.9202,50.98,0,test
12178,2026-05-11 13:30:00,node-04,post_deploy,0.5207,0.3908,4.229,138.23,0.8975,8,0.8887,49.3,0,test
12179,2026-05-11 13:35:00,node-04,post_deploy,0.7382,0.7912,7.685,143.87,0.447,2,0.9574,35.95,0,train
12180,2026-05-11 13:40:00,node-04,post_deploy,0.6635,0.5095,15.211,128.71,0.041,8,0.9556,53.7,0,train
12181,2026-05-11 13:45:00,node-04,post_deploy,0.878,0.4843,7.313,362.45,0.4164,7,0.9591,63.07,0,train
12182,2026-05-11 13:50:00,node-04,post_deploy,0.8213,0.3836,10.326,937.27,2.3037,4,0.8784,50.9,1,train
12183,2026-05-11 13:55:00,node-04,post_deploy,0.8699,0.8413,5.313,944.65,0.0362,10,0.9159,46.38,0,train
12184,2026-05-11 14:00:00,node-04,post_deploy,0.4357,0.3562,3.942,193.38,0.0116,9,0.8618,50.42,0,train
12185,2026-05-11 14:05:00,node-04,post_deploy,0.4885,0.7161,7.532,149.68,0.1921,11,0.8365,36.94,0,test
12186,2026-05-11 14:10:00,node-04,post_deploy,0.7004,0.5986,13.92,157.04,0.6971,4,0.863,43.91,0,test
12187,2026-05-11 14:15:00,node-04,post_deploy,0.6705,0.5066,27.4,595.7,1.8949,14,0.7079,53.24,1,train
12188,2026-05-11 14:20:00,node-04,post_deploy,0.3044,0.213,9.387,137.43,0.4866,12,0.9485,41.93,0,train
12189,2026-05-11 14:25:00,node-04,post_deploy,0.6802,0.4812,7.964,618.13,6.382,9,0.7735,47.09,1,test
12190,2026-05-11 14:30:00,node-04,post_deploy,0.4976,0.4371,7.262,747.65,0.4436,6,0.8519,32.87,0,train
12191,2026-05-11 14:35:00,node-04,post_deploy,0.7134,0.4964,13.805,738.14,2.7842,17,0.9094,48.8,1,train
12192,2026-05-11 14:40:00,node-04,post_deploy,0.8404,0.9174,20.931,103.05,1.0546,4,0.7048,45.15,1,val
12193,2026-05-11 14:45:00,node-04,post_deploy,0.7247,0.8195,7.551,82.46,0.5852,4,0.9148,46.12,0,test
12194,2026-05-11 14:50:00,node-04,post_deploy,0.3998,0.2632,6.531,124.2,0.041,2,0.9074,37.61,0,train
12195,2026-05-11 14:55:00,node-04,post_deploy,0.5123,0.5087,12.274,891.89,0.4237,21,0.841,44.94,1,train
12196,2026-05-11 15:00:00,node-04,post_deploy,0.6023,0.1974,11.707,736.33,1.0592,10,0.8567,51.8,1,train
12197,2026-05-11 15:05:00,node-04,post_deploy,0.2477,0.4285,9.358,96.37,0.1842,5,0.9367,32.18,0,test
12198,2026-05-11 15:10:00,node-04,post_deploy,0.8169,0.634,15.045,712.33,4.0949,15,0.9531,52.65,1,test
12199,2026-05-11 15:15:00,node-04,post_deploy,0.7076,0.4856,9.075,801.76,0.1817,11,0.8754,49.0,0,test
12200,2026-05-11 15:20:00,node-04,post_deploy,0.6131,0.5392,8.539,85.56,0.3093,7,0.8935,54.22,0,train
12201,2026-05-11 15:25:00,node-04,post_deploy,0.8965,0.7961,2.782,770.85,0.4443,3,0.864,48.98,0,train
12202,2026-05-11 15:30:00,node-04,post_deploy,0.8268,0.4454,4.264,868.34,1.0433,7,0.8311,57.39,1,val
12203,2026-05-11 15:35:00,node-04,post_deploy,0.6769,0.3676,4.761,129.58,0.4744,1,0.8734,51.53,0,val
12204,2026-05-11 15:40:00,node-04,post_deploy,0.3608,0.388,10.149,372.8,0.0017,18,0.9806,42.33,1,train
12205,2026-05-11 15:45:00,node-04,post_deploy,0.5357,0.2494,8.047,582.9,1.7942,7,0.7911,48.7,1,train
12206,2026-05-11 15:50:00,node-04,post_deploy,0.5129,0.3536,7.121,300.19,1.0688,7,0.8556,46.15,0,test
12207,2026-05-11 15:55:00,node-04,post_deploy,0.3764,0.1205,20.856,118.53,1.8753,6,0.9736,44.17,0,train
12208,2026-05-11 16:00:00,node-04,post_deploy,0.6019,0.6358,9.633,200.48,0.1566,13,0.9866,46.43,0,test
12209,2026-05-11 16:05:00,node-04,post_deploy,0.5226,0.2477,18.147,1555.84,0.0375,14,0.6784,40.59,0,train
12210,2026-05-11 16:10:00,node-04,post_deploy,0.6475,0.4023,22.523,1065.2,0.3429,28,0.9497,51.13,1,train
12211,2026-05-11 16:15:00,node-04,post_deploy,0.416,0.3714,9.534,92.92,0.2744,4,0.7871,46.91,0,train
12212,2026-05-11 16:20:00,node-04,post_deploy,0.4546,0.2807,11.485,120.42,1.1065,7,0.98,43.92,0,train
12213,2026-05-11 16:25:00,node-04,post_deploy,0.4286,0.363,6.922,110.42,1.0451,3,0.9611,37.51,0,test
12214,2026-05-11 16:30:00,node-04,post_deploy,0.6163,0.4986,3.901,124.97,0.0412,1,0.9538,40.29,0,train
12215,2026-05-11 16:35:00,node-04,post_deploy,0.2243,0.2301,10.571,120.01,0.3029,9,0.8987,40.72,0,test
12216,2026-05-11 16:40:00,node-04,post_deploy,0.7692,0.3595,10.776,1736.35,4.2043,19,0.9375,47.94,1,train
12217,2026-05-11 16:45:00,node-04,post_deploy,0.5871,0.4172,10.035,763.48,0.1919,15,0.8252,52.97,0,train
12218,2026-05-11 16:50:00,node-04,post_deploy,0.4867,0.576,10.354,95.11,0.3675,11,0.9788,46.06,0,train
12219,2026-05-11 16:55:00,node-04,post_deploy,0.6909,0.6304,5.921,434.24,0.6164,6,0.7474,45.73,0,test
12220,2026-05-11 17:00:00,node-04,post_deploy,0.4942,0.306,6.812,145.99,0.6101,6,0.8436,49.1,0,train
12221,2026-05-11 17:05:00,node-04,post_deploy,0.4289,0.3702,7.664,1007.33,0.843,15,0.724,39.86,0,test
12222,2026-05-11 17:10:00,node-04,post_deploy,0.4732,0.8097,19.44,134.61,0.9482,20,0.9559,32.68,0,train
12223,2026-05-11 17:15:00,node-04,post_deploy,0.8759,0.512,16.927,1061.52,1.2657,4,0.7359,50.41,1,test
12224,2026-05-11 17:20:00,node-04,post_deploy,0.5411,0.6794,12.693,145.69,0.0138,9,0.8569,44.01,1,train
12225,2026-05-11 17:25:00,node-04,post_deploy,0.3299,0.3384,24.276,71.12,2.9251,10,0.9616,42.95,0,val
12226,2026-05-11 17:30:00,node-04,post_deploy,0.5773,0.3298,1.149,904.86,0.0178,5,0.8003,46.42,0,train
12227,2026-05-11 17:35:00,node-04,post_deploy,0.5722,0.1968,16.17,772.73,0.4028,6,0.8627,48.18,0,train
12228,2026-05-11 17:40:00,node-04,post_deploy,0.3512,0.5722,14.989,68.83,0.7622,15,0.9751,39.32,0,train
12229,2026-05-11 17:45:00,node-04,post_deploy,0.6549,0.2951,12.407,1134.34,0.033,10,0.8726,45.58,0,train
12230,2026-05-11 17:50:00,node-04,post_deploy,0.4417,0.2379,7.135,777.99,0.771,12,0.9474,40.72,1,train
12231,2026-05-11 17:55:00,node-04,post_deploy,0.4647,0.2533,15.757,975.46,0.6524,13,0.8928,40.42,0,test
12232,2026-05-11 18:00:00,node-04,post_deploy,0.5911,0.4896,10.026,124.24,0.1038,6,0.9124,45.49,0,val
12233,2026-05-11 18:05:00,node-04,post_deploy,0.6069,0.3551,3.149,911.57,0.0041,9,0.7993,51.79,0,train
12234,2026-05-11 18:10:00,node-04,post_deploy,0.3621,0.4473,14.789,657.23,0.9238,14,0.8502,32.64,0,test
12235,2026-05-11 18:15:00,node-04,post_deploy,0.2676,0.3602,10.067,830.44,0.1638,24,0.8152,35.36,0,test
12236,2026-05-11 18:20:00,node-04,post_deploy,0.7869,0.4135,14.367,889.73,0.0146,7,0.7118,57.43,1,train
12237,2026-05-11 18:25:00,node-04,post_deploy,0.7399,0.7129,5.527,1221.5,0.1189,15,0.6721,45.22,0,train
12238,2026-05-11 18:30:00,node-04,post_deploy,0.4821,0.4987,36.776,470.75,0.6607,10,0.7484,35.62,0,test
12239,2026-05-11 18:35:00,node-04,post_deploy,0.6739,0.2366,8.644,533.01,1.2196,3,0.8313,52.87,0,train
12240,2026-05-11 18:40:00,node-04,post_deploy,0.7417,0.454,11.571,1618.9,0.1236,15,0.7427,49.62,0,train
12241,2026-05-11 18:45:00,node-04,post_deploy,0.5726,0.5153,12.855,414.1,0.0279,7,0.9871,37.51,0,train
12242,2026-05-11 18:50:00,node-04,post_deploy,0.5315,0.5861,8.106,73.54,0.2186,0,0.8563,33.4,0,train
12243,2026-05-11 18:55:00,node-04,post_deploy,0.6391,0.7575,8.504,104.29,0.7711,8,0.9282,44.08,0,train
12244,2026-05-11 19:00:00,node-04,post_deploy,0.7606,0.3925,11.776,1059.06,0.8374,5,0.9144,43.89,0,val
12245,2026-05-11 19:05:00,node-04,post_deploy,0.8002,0.6689,16.153,545.84,1.2732,9,0.9669,48.19,1,train
12246,2026-05-11 19:10:00,node-04,post_deploy,0.6819,0.5738,15.68,416.56,3.0537,8,0.6576,46.46,1,test
12247,2026-05-11 19:15:00,node-04,post_deploy,0.5279,0.341,6.94,1090.65,0.1803,18,0.9582,45.71,0,test
12248,2026-05-11 19:20:00,node-04,post_deploy,0.6588,0.5499,17.62,781.69,0.2033,33,0.9935,52.57,1,val
12249,2026-05-11 19:25:00,node-04,post_deploy,0.6439,0.4162,9.335,814.15,0.0403,11,0.8761,51.46,0,val
12250,2026-05-11 19:30:00,node-04,post_deploy,0.6229,0.2382,4.876,2022.83,0.6995,17,0.8759,46.6,0,train
12251,2026-05-11 19:35:00,node-04,post_deploy,0.6975,0.8328,6.934,125.64,0.0496,7,0.8188,41.22,1,train
12252,2026-05-11 19:40:00,node-04,post_deploy,0.5974,0.7445,9.622,686.2,0.0266,17,0.8738,43.11,1,test
12253,2026-05-11 19:45:00,node-04,post_deploy,0.6024,0.5104,6.519,189.35,0.1627,9,0.988,44.48,0,val
12254,2026-05-11 19:50:00,node-04,post_deploy,0.396,0.2198,11.924,541.84,1.8024,10,0.8877,43.78,0,val
12255,2026-05-11 19:55:00,node-04,post_deploy,0.541,0.6537,7.169,682.11,0.2205,21,0.8982,42.24,0,train
12256,2026-05-11 20:00:00,node-04,post_deploy,0.5682,0.3832,16.701,1144.36,0.9818,14,0.8448,38.67,1,test
12257,2026-05-11 20:05:00,node-04,post_deploy,0.4219,0.3083,3.503,814.27,2.1086,9,0.8933,36.13,0,val
12258,2026-05-11 20:10:00,node-04,post_deploy,0.6782,0.6601,7.246,689.35,0.5391,5,0.7495,38.76,0,train
12259,2026-05-11 20:15:00,node-04,post_deploy,0.518,0.3001,8.694,556.95,0.3056,5,0.8002,46.6,0,test
12260,2026-05-11 20:20:00,node-04,post_deploy,0.795,0.5879,10.261,1405.65,0.5294,17,0.9054,50.23,1,train
12261,2026-05-11 20:25:00,node-04,post_deploy,0.4191,0.4853,9.788,99.56,0.3874,6,0.8741,40.13,1,val
12262,2026-05-11 20:30:00,node-04,post_deploy,0.7043,0.293,22.064,131.38,4.0279,5,0.9278,55.52,0,test
12263,2026-05-11 20:35:00,node-04,post_deploy,0.7814,0.4752,10.634,1002.58,0.0326,10,0.8012,54.85,1,test
12264,2026-05-11 20:40:00,node-04,post_deploy,0.6483,0.3202,8.498,1047.29,0.2468,16,0.8859,51.53,0,test
12265,2026-05-11 20:45:00,node-04,post_deploy,0.3925,0.495,8.139,64.2,0.1349,1,0.8683,38.51,1,val
12266,2026-05-11 20:50:00,node-04,post_deploy,0.5447,0.2008,4.103,843.61,0.5075,9,0.9485,49.27,0,val
12267,2026-05-11 20:55:00,node-04,post_deploy,0.635,0.4018,5.588,1320.18,0.3402,22,0.9052,49.89,0,val
12268,2026-05-11 21:00:00,node-04,post_deploy,0.3498,0.2849,6.272,103.71,0.0113,3,0.8997,40.22,0,train
12269,2026-05-11 21:05:00,node-04,post_deploy,0.6143,0.6444,11.513,142.16,1.9382,4,0.5084,43.89,0,train
12270,2026-05-11 21:10:00,node-04,post_deploy,0.5768,0.3783,10.13,1061.21,0.4441,13,0.8365,44.05,0,test
12271,2026-05-11 21:15:00,node-04,post_deploy,0.4066,0.2094,14.834,1183.36,2.3128,19,0.872,37.15,0,val
12272,2026-05-11 21:20:00,node-04,post_deploy,0.8762,0.614,11.507,1362.22,0.0196,5,0.6329,48.12,1,train
12273,2026-05-11 21:25:00,node-04,post_deploy,0.4909,0.5086,5.9,159.67,0.2,10,0.8329,43.82,1,train
12274,2026-05-11 21:30:00,node-04,post_deploy,0.8194,0.4535,7.187,730.3,0.1987,4,0.7698,59.48,0,val
12275,2026-05-11 21:35:00,node-04,post_deploy,0.7162,0.3546,4.512,545.8,0.7187,3,0.7698,52.4,0,train
12276,2026-05-11 21:40:00,node-04,post_deploy,0.8561,0.5986,13.73,1553.62,0.3854,23,0.9474,57.72,1,train
12277,2026-05-11 21:45:00,node-04,post_deploy,0.3725,0.4705,4.662,96.39,0.0,5,0.9937,40.48,0,val
12278,2026-05-11 21:50:00,node-04,post_deploy,0.7543,0.6793,8.775,124.86,0.5457,7,0.8576,54.06,0,train
12279,2026-05-11 21:55:00,node-04,post_deploy,0.6537,0.4819,12.175,524.9,2.8793,7,0.9479,42.15,0,train
12280,2026-05-11 22:00:00,node-04,post_deploy,0.4699,0.3076,16.45,177.63,0.247,8,0.9175,44.29,0,train
12281,2026-05-11 22:05:00,node-04,post_deploy,0.4255,0.5036,5.987,133.7,0.5168,9,0.934,36.17,1,train
12282,2026-05-11 22:10:00,node-04,post_deploy,0.405,0.3084,9.833,1325.4,2.9034,20,0.7936,36.37,0,train
12283,2026-05-11 22:15:00,node-04,post_deploy,0.5429,0.5186,8.68,86.97,0.0871,5,0.9323,49.31,0,val
12284,2026-05-11 22:20:00,node-04,post_deploy,0.9221,0.7936,12.716,781.56,5.9332,13,0.8743,54.1,1,train
12285,2026-05-11 22:25:00,node-04,post_deploy,0.6223,0.4415,8.901,634.47,1.1952,7,0.9177,44.1,0,train
12286,2026-05-11 22:30:00,node-04,post_deploy,0.4985,0.452,4.249,827.55,0.6565,13,0.8833,42.94,0,test
12287,2026-05-11 22:35:00,node-04,post_deploy,0.6067,0.5776,2.858,295.97,0.7078,2,0.8559,37.69,0,val
12288,2026-05-11 22:40:00,node-04,post_deploy,0.5365,0.4093,12.142,961.01,0.2601,20,0.8377,44.87,0,test
12289,2026-05-11 22:45:00,node-04,post_deploy,0.7374,0.5975,10.453,111.05,0.2583,5,0.986,49.07,0,train
12290,2026-05-11 22:50:00,node-04,post_deploy,0.7227,0.7089,10.945,750.5,1.2538,14,0.6938,47.69,1,test
12291,2026-05-11 22:55:00,node-04,post_deploy,0.4466,0.3386,4.353,464.04,0.3098,6,0.8349,42.99,1,val
12292,2026-05-11 23:00:00,node-04,post_deploy,0.6944,0.8037,10.839,128.31,0.0641,6,0.8604,42.79,0,train
12293,2026-05-11 23:05:00,node-04,post_deploy,0.8235,0.5146,4.703,880.16,0.0247,2,0.9395,47.33,0,train
12294,2026-05-11 23:10:00,node-04,post_deploy,0.3266,0.4356,3.407,79.24,0.3672,4,0.9575,37.87,0,train
12295,2026-05-11 23:15:00,node-04,post_deploy,0.6176,0.444,9.49,135.71,0.3286,6,0.9739,47.69,0,val
12296,2026-05-11 23:20:00,node-04,post_deploy,0.5095,0.5788,11.398,1129.02,0.0433,22,0.9455,37.45,0,train
12297,2026-05-11 23:25:00,node-04,post_deploy,0.8566,0.6907,9.686,491.73,2.2224,8,0.9947,47.84,1,train
12298,2026-05-11 23:30:00,node-04,post_deploy,0.4345,0.2861,3.505,176.86,0.124,4,0.8608,42.6,0,train
12299,2026-05-11 23:35:00,node-04,post_deploy,0.5338,0.3609,14.654,571.24,0.9,12,0.9388,46.05,0,train
12300,2026-05-11 23:40:00,node-04,post_deploy,0.497,0.6977,15.368,182.85,0.2092,23,0.8996,45.77,0,train
12301,2026-05-11 23:45:00,node-04,post_deploy,0.4927,0.5566,7.532,158.33,0.0965,10,0.9408,42.08,0,train
12302,2026-05-11 23:50:00,node-04,post_deploy,0.5761,0.3742,5.709,926.57,0.3212,9,0.7032,45.25,0,train
12303,2026-05-11 23:55:00,node-04,post_deploy,0.4651,0.3876,16.188,465.0,0.6191,17,0.8871,42.8,0,val
12304,2026-05-12 00:00:00,node-04,post_deploy,0.4909,0.6382,16.425,180.92,0.3409,8,0.7546,39.24,1,train
12305,2026-05-12 00:05:00,node-04,post_deploy,0.5403,0.3708,19.47,173.46,0.2348,15,0.9663,48.67,0,val
12306,2026-05-12 00:10:00,node-04,post_deploy,0.5067,0.7026,10.257,120.13,1.1707,12,0.8928,37.95,0,train
12307,2026-05-12 00:15:00,node-04,post_deploy,0.4684,0.3541,13.265,509.05,0.4168,26,0.9425,51.18,0,train
12308,2026-05-12 00:20:00,node-04,post_deploy,0.3337,0.1658,9.712,127.48,1.8681,3,0.8552,42.31,0,val
12309,2026-05-12 00:25:00,node-04,post_deploy,0.4284,0.309,4.555,113.28,1.461,3,0.8938,44.57,0,train
12310,2026-05-12 00:30:00,node-04,post_deploy,0.7492,0.7883,3.391,841.62,0.0534,8,0.8845,38.23,0,val
12311,2026-05-12 00:35:00,node-04,post_deploy,0.5409,0.1691,6.395,657.78,0.4697,9,0.9704,47.66,0,val
12312,2026-05-12 00:40:00,node-04,post_deploy,0.5659,0.4053,14.308,679.51,0.3478,15,0.9134,47.6,0,val
12313,2026-05-12 00:45:00,node-04,post_deploy,0.8022,0.6108,7.036,296.77,0.7655,8,0.9488,54.83,0,train
12314,2026-05-12 00:50:00,node-04,post_deploy,0.8031,0.4995,19.624,1718.9,2.0907,27,0.8612,52.92,1,test
12315,2026-05-12 00:55:00,node-04,post_deploy,0.3885,0.2928,12.933,554.61,0.6579,19,0.9464,46.92,0,train
12316,2026-05-12 01:00:00,node-04,post_deploy,0.5856,0.2921,11.456,706.0,0.5103,11,0.9794,47.99,1,val
12317,2026-05-12 01:05:00,node-04,post_deploy,0.4543,0.3325,5.134,139.46,0.2439,4,0.8982,44.17,0,train
12318,2026-05-12 01:10:00,node-04,post_deploy,0.4953,0.2895,5.052,142.67,0.4035,0,0.8743,39.71,0,train
12319,2026-05-12 01:15:00,node-04,post_deploy,0.8502,0.7369,6.279,177.21,2.7996,1,0.939,44.24,1,val
12320,2026-05-12 01:20:00,node-04,post_deploy,0.5776,0.6793,1.204,276.89,0.0283,3,0.7842,41.59,0,train
12321,2026-05-12 01:25:00,node-04,post_deploy,0.3866,0.3555,6.815,112.82,0.0012,3,0.8542,42.16,0,test
12322,2026-05-12 01:30:00,node-04,post_deploy,0.7371,0.3645,8.845,1563.7,1.0893,22,0.8844,54.95,1,test
12323,2026-05-12 01:35:00,node-04,post_deploy,0.8357,0.6747,13.331,164.53,2.0201,8,0.9593,53.89,1,train
12324,2026-05-12 01:40:00,node-04,post_deploy,0.494,0.328,7.668,152.68,0.0051,7,0.8675,49.1,0,train
12325,2026-05-12 01:45:00,node-04,post_deploy,0.746,0.6255,6.631,131.7,0.0357,5,0.898,54.13,0,val
12326,2026-05-12 01:50:00,node-04,post_deploy,0.6434,0.5302,7.645,111.69,0.5978,5,0.9159,51.96,1,train
12327,2026-05-12 01:55:00,node-04,post_deploy,0.4799,0.6596,6.312,211.35,0.0243,11,0.7955,41.02,0,train
12328,2026-05-12 02:00:00,node-04,post_deploy,0.8585,0.6257,5.779,497.0,0.9059,3,0.9309,52.91,0,train
12329,2026-05-12 02:05:00,node-04,post_deploy,0.5455,0.3798,17.831,430.74,0.1674,7,0.8833,42.07,1,train
12330,2026-05-12 02:10:00,node-04,post_deploy,0.27,0.3207,10.328,81.67,2.4602,8,0.956,38.02,0,test
12331,2026-05-12 02:15:00,node-04,post_deploy,0.5404,0.4277,17.393,900.31,0.0185,28,0.9926,47.66,0,train
12332,2026-05-12 02:20:00,node-04,post_deploy,0.4822,0.2979,18.949,166.41,2.0705,9,0.9275,45.37,1,train
12333,2026-05-12 02:25:00,node-04,post_deploy,0.7987,0.8382,2.951,160.42,0.0459,4,0.8937,46.54,1,train
12334,2026-05-12 02:30:00,node-04,post_deploy,0.2287,0.2691,12.524,85.81,1.2133,7,0.8282,40.39,0,train
12335,2026-05-12 02:35:00,node-04,post_deploy,0.5185,0.5349,3.517,108.77,0.3499,3,0.9806,38.78,0,train
12336,2026-05-12 02:40:00,node-04,post_deploy,0.6221,0.5472,4.881,239.61,0.2406,7,0.9683,43.14,0,val
12337,2026-05-12 02:45:00,node-04,post_deploy,0.4736,0.3222,14.127,120.72,0.683,13,0.9633,51.66,0,train
12338,2026-05-12 02:50:00,node-04,post_deploy,0.4468,0.4774,14.531,380.24,0.6805,9,0.9816,34.7,0,test
12339,2026-05-12 02:55:00,node-04,post_deploy,0.4856,0.6141,7.186,84.44,0.3055,8,0.9441,43.43,0,test
12340,2026-05-12 03:00:00,node-04,post_deploy,0.7656,0.6084,4.142,1093.67,0.9219,14,0.7879,49.25,1,train
12341,2026-05-12 03:05:00,node-04,post_deploy,0.4335,0.4335,7.123,499.43,0.1123,10,0.8286,41.35,0,train
12342,2026-05-12 03:10:00,node-04,post_deploy,0.6403,0.6385,4.967,424.29,0.0013,6,0.8073,44.12,0,train
12343,2026-05-12 03:15:00,node-04,post_deploy,0.4007,0.2321,21.941,125.06,2.247,6,0.7852,41.96,0,train
12344,2026-05-12 03:20:00,node-04,post_deploy,0.5674,0.7181,12.201,73.86,0.0199,3,0.8023,43.05,0,train
12345,2026-05-12 03:25:00,node-04,post_deploy,0.3574,0.4301,2.337,621.9,0.1167,6,0.657,33.93,0,train
12346,2026-05-12 03:30:00,node-04,post_deploy,0.6486,0.3117,8.508,150.06,4.3788,4,0.9634,46.47,0,test
12347,2026-05-12 03:35:00,node-04,post_deploy,0.816,0.7285,10.732,778.6,0.869,10,0.8936,42.98,1,val
12348,2026-05-12 03:40:00,node-04,post_deploy,0.7654,0.4857,19.226,189.64,1.2792,10,0.9143,59.44,0,train
12349,2026-05-12 03:45:00,node-04,post_deploy,0.5322,0.5877,12.274,198.25,0.007,10,0.9489,42.1,0,test
12350,2026-05-12 03:50:00,node-04,post_deploy,0.397,0.3033,2.488,131.29,0.1329,4,0.9588,42.89,0,train
12351,2026-05-12 03:55:00,node-04,post_deploy,0.7743,0.591,11.47,115.74,0.2405,3,0.9073,53.04,0,val
12352,2026-05-12 04:00:00,node-04,post_deploy,0.6458,0.755,15.149,140.44,0.4641,21,0.9198,49.07,1,train
12353,2026-05-12 04:05:00,node-04,post_deploy,0.9558,0.6143,18.429,1106.7,0.5964,15,0.9874,60.88,1,train
12354,2026-05-12 04:10:00,node-04,post_deploy,0.5314,0.2931,12.747,675.49,0.5744,13,0.966,44.95,0,val
12355,2026-05-12 04:15:00,node-04,post_deploy,0.6805,0.501,5.867,144.46,0.0501,6,0.9089,53.39,0,train
12356,2026-05-12 04:20:00,node-04,post_deploy,0.6564,0.4395,22.764,783.17,0.9126,21,0.9718,50.68,1,train
12357,2026-05-12 04:25:00,node-04,post_deploy,0.3033,0.3445,8.526,127.12,0.061,12,0.8899,41.07,0,test
12358,2026-05-12 04:30:00,node-04,post_deploy,0.641,0.5092,12.004,175.69,0.8362,6,0.8162,50.1,0,train
12359,2026-05-12 04:35:00,node-04,post_deploy,0.8075,0.7382,11.868,758.45,1.0719,13,0.8767,50.11,1,test
