timestamp,instance_id,region,instance_type,service_tier,cpu_util,mem_util,p99_latency_ms,request_rate,error_rate_pct,queue_depth,cache_hit_ratio,gc_pause_ms,active_connections,disk_io_wait_ms,deploy_phase,incident
2026-03-09 20:00:00,gw-02,us-east-1,r5.2xlarge,enterprise,0.3443,0.5753,151.0,775.98,0.0003,5,0.9545,30.471,679.2,5.057,E,0
2026-03-09 20:00:00,gw-03,us-west-2,m5.large,pro,0.8154,0.4742,166.97,944.53,2.0248,17,0.9445,9.509,280.6,0.842,E,1
2026-03-09 20:00:00,gw-04,us-west-2,c5.xlarge,pro,0.5914,0.6256,8.93,1106.34,0.326,8,0.8676,11.316,818.3,1.911,E,0
2026-03-09 20:00:00,gw-05,us-west-2,r5.2xlarge,free,0.2616,0.6299,235.24,761.5,0.0606,13,0.8751,131.372,298.5,1.064,E,0
2026-03-09 20:00:00,gw-06,eu-central-1,m5.large,free,0.4709,0.8234,502.68,469.73,0.0564,13,0.9644,123.303,519.0,1.433,E,1
2026-03-09 20:00:00,gw-07,eu-central-1,c5.xlarge,enterprise,0.5418,0.5887,8.98,390.39,0.0149,4,0.9177,23.175,199.3,1.192,E,0
2026-03-09 20:00:00,gw-08,eu-central-1,r5.2xlarge,pro,0.2284,0.4279,244.65,648.72,0.6107,10,0.7681,62.013,314.2,1.268,E,0
2026-03-09 20:00:00,gw-09,ap-south-1,m5.large,pro,0.3345,0.4071,538.18,697.54,1.2384,10,0.811,24.396,504.6,3.888,E,0
2026-03-09 20:00:00,gw-10,ap-south-1,c5.xlarge,free,0.6862,0.8112,101.95,315.47,1.0348,8,0.99,42.331,215.8,1.617,E,0
2026-03-09 20:00:00,gw-11,ap-south-1,r5.2xlarge,pro,0.3419,0.1633,150.64,625.6,0.6159,10,0.7343,3.162,363.8,0.733,E,0
2026-03-09 20:00:00,gw-12,us-east-1,m5.large,enterprise,0.4083,0.643,139.36,634.62,0.862,2,0.7142,6.117,475.2,2.651,E,0
2026-03-09 20:00:00,gw-13,us-east-1,c5.xlarge,enterprise,0.6752,0.7573,3826.5,721.77,0.4604,24,0.9815,122.954,581.7,1.539,E,1
2026-03-09 20:00:00,gw-14,us-east-1,r5.2xlarge,pro,0.6084,0.7808,179.42,606.29,0.1868,5,0.9088,12.674,274.2,1.138,E,0
2026-03-09 20:00:00,gw-15,us-west-2,m5.large,free,0.3531,0.6807,206.37,305.89,0.1216,3,0.8919,26.819,344.8,9.182,E,0
2026-03-09 20:00:00,gw-16,us-west-2,c5.xlarge,enterprise,0.3748,0.6746,111.49,550.45,0.919,4,0.7754,72.666,311.1,1.895,E,1
2026-03-09 20:00:00,gw-17,us-west-2,r5.2xlarge,enterprise,0.3263,0.5901,19.49,615.62,0.2732,12,0.9819,48.519,358.2,0.089,E,0
2026-03-09 20:00:00,gw-18,eu-central-1,m5.large,pro,0.428,0.6638,217.61,435.34,0.5269,4,0.9182,18.556,442.4,1.037,E,0
2026-03-09 20:00:00,gw-19,eu-central-1,c5.xlarge,pro,0.4604,0.6155,248.94,1066.39,0.5445,10,0.9578,25.966,699.4,2.018,E,0
2026-03-09 20:00:00,gw-20,eu-central-1,r5.2xlarge,free,0.3393,0.5371,45.43,632.7,0.9793,8,0.8229,25.634,505.6,0.209,E,0
2026-03-09 20:00:00,gw-21,ap-south-1,m5.large,pro,0.2766,0.3553,171.44,450.91,0.1564,3,0.8124,7.284,318.7,3.301,E,0
2026-03-09 20:00:00,gw-22,ap-south-1,c5.xlarge,pro,0.3785,0.217,369.24,546.02,0.6072,2,0.9596,30.389,398.5,1.521,E,0
2026-03-09 20:00:00,gw-23,ap-south-1,r5.2xlarge,pro,0.3581,0.7573,290.74,551.39,0.0622,3,0.798,78.768,467.1,1.441,E,0
2026-03-09 22:00:00,gw-00,us-east-1,m5.large,enterprise,0.3981,0.5836,38.81,663.48,0.498,6,0.937,56.285,469.8,3.283,E,1
2026-03-09 22:00:00,gw-01,us-east-1,c5.xlarge,free,0.1752,0.5025,1187.48,227.14,1.7387,3,0.92,10.598,409.4,1.737,E,0
2026-03-09 22:00:00,gw-02,us-east-1,r5.2xlarge,enterprise,0.6237,0.9112,15.34,1129.48,0.1823,9,0.8828,26.847,725.5,0.752,E,0
2026-03-09 22:00:00,gw-03,us-west-2,m5.large,enterprise,0.1948,0.3147,55.53,282.97,2.0151,3,0.9346,29.944,220.0,0.242,E,0
2026-03-09 22:00:00,gw-04,us-west-2,c5.xlarge,free,0.2895,0.4834,102.4,567.3,1.4394,3,0.692,18.51,381.1,3.545,E,0
2026-03-09 22:00:00,gw-05,us-west-2,r5.2xlarge,free,0.3556,0.4411,78.15,685.96,0.174,8,0.9394,3.662,437.5,1.129,E,0
2026-03-09 22:00:00,gw-06,eu-central-1,m5.large,pro,0.2348,0.4144,426.16,326.67,0.1086,5,0.8755,7.045,326.9,1.356,E,0
2026-03-09 22:00:00,gw-07,eu-central-1,c5.xlarge,pro,0.4841,0.9096,42.76,413.37,0.2427,7,0.8228,73.22,322.7,1.315,E,0
2026-03-09 22:00:00,gw-08,eu-central-1,r5.2xlarge,pro,0.3801,0.7107,116.14,635.89,0.0408,2,0.9055,65.728,548.8,1.275,E,0
2026-03-09 22:00:00,gw-09,ap-south-1,m5.large,free,0.5538,0.5996,66.4,849.68,0.718,13,0.7845,3.889,472.0,1.594,E,0
2026-03-09 22:00:00,gw-10,ap-south-1,c5.xlarge,free,0.2455,0.7908,35.26,341.56,0.0234,1,0.8981,232.01,484.6,0.485,E,0
2026-03-09 22:00:00,gw-11,ap-south-1,r5.2xlarge,enterprise,0.3882,0.4927,394.88,424.32,0.3697,9,0.9057,15.213,271.7,0.821,E,0
2026-03-09 22:00:00,gw-12,us-east-1,m5.large,free,0.3886,0.3039,561.42,561.42,0.0225,12,0.9148,7.432,315.3,5.159,E,0
2026-03-09 22:00:00,gw-13,us-east-1,c5.xlarge,free,0.6253,0.396,422.77,512.86,0.0445,4,0.9124,5.021,487.0,3.684,E,0
2026-03-09 22:00:00,gw-14,us-east-1,r5.2xlarge,free,0.4417,0.4954,310.97,1065.32,0.1719,4,0.6603,11.166,667.6,3.648,E,1
2026-03-09 22:00:00,gw-15,us-west-2,m5.large,free,0.2943,0.4273,105.42,403.18,0.0032,8,0.9329,74.307,268.0,2.315,E,0
2026-03-09 22:00:00,gw-16,us-west-2,c5.xlarge,pro,0.6654,0.6029,91.07,631.3,0.5852,11,0.9114,13.202,345.1,1.731,E,0
2026-03-09 22:00:00,gw-17,us-west-2,r5.2xlarge,free,0.3931,0.728,1055.51,695.07,0.1649,24,0.9699,165.67,415.0,1.043,E,0
2026-03-09 22:00:00,gw-18,eu-central-1,m5.large,pro,0.5686,0.779,5.08,654.36,0.9583,10,0.9772,38.439,433.6,0.001,E,0
2026-03-09 22:00:00,gw-19,eu-central-1,c5.xlarge,free,0.6623,0.6549,61.09,709.09,0.2269,4,0.9392,39.202,391.3,6.711,E,0
2026-03-09 22:00:00,gw-20,eu-central-1,r5.2xlarge,pro,0.6786,0.6668,163.8,764.82,0.0017,10,0.9433,9.99,416.5,1.662,E,0
2026-03-09 22:00:00,gw-21,ap-south-1,m5.large,enterprise,0.5359,0.6548,109.96,599.48,0.0038,10,0.9352,16.049,449.8,1.474,E,0
2026-03-09 22:00:00,gw-22,ap-south-1,c5.xlarge,pro,0.7184,0.8035,642.86,1654.46,0.5657,18,0.7816,22.387,687.0,3.195,E,1
2026-03-09 22:00:00,gw-23,ap-south-1,r5.2xlarge,enterprise,0.4179,0.6072,34.71,708.57,0.0,6,0.9611,55.286,610.1,0.944,E,0
2026-03-10 00:00:00,gw-00,us-east-1,m5.large,free,0.5703,0.5653,12.53,390.73,0.6739,2,0.9797,8.943,253.0,0.261,E,0
2026-03-10 00:00:00,gw-01,us-east-1,c5.xlarge,pro,0.367,0.4507,284.58,662.98,0.3702,6,0.8649,44.836,547.0,2.098,E,0
2026-03-10 00:00:00,gw-02,us-east-1,r5.2xlarge,enterprise,0.448,0.587,132.37,671.12,0.2429,6,0.9119,11.329,514.8,1.588,E,0
2026-03-10 00:00:00,gw-03,us-west-2,m5.large,free,0.3138,0.6371,1457.39,338.92,0.4736,12,0.8751,79.097,243.5,1.124,E,1
2026-03-10 00:00:00,gw-04,us-west-2,c5.xlarge,free,0.6144,0.7577,77.87,504.05,0.6531,5,0.989,60.171,383.5,1.158,E,0
2026-03-10 00:00:00,gw-05,us-west-2,r5.2xlarge,pro,0.7498,0.6167,672.56,617.58,0.6355,15,0.9153,33.58,190.5,5.432,E,0
2026-03-10 00:00:00,gw-06,eu-central-1,m5.large,pro,0.3124,0.5443,440.98,504.81,0.2082,12,0.7259,93.693,266.7,1.516,E,0
2026-03-10 00:00:00,gw-07,eu-central-1,c5.xlarge,free,0.2491,0.4067,72.04,377.97,0.5066,6,0.9738,17.931,445.6,0.931,E,0
2026-03-10 00:00:00,gw-08,eu-central-1,r5.2xlarge,free,0.4981,0.3947,177.1,564.23,0.082,20,0.932,21.831,338.8,1.691,E,0
2026-03-10 00:00:00,gw-09,ap-south-1,m5.large,pro,0.2802,0.2773,269.82,601.49,0.4401,10,0.8938,17.001,418.9,1.271,E,0
2026-03-10 00:00:00,gw-10,ap-south-1,c5.xlarge,free,0.4242,0.6004,58.87,654.65,0.0694,6,0.8193,21.337,399.8,3.945,E,0
2026-03-10 00:00:00,gw-11,ap-south-1,r5.2xlarge,free,0.3749,0.4874,19.49,376.46,0.2005,5,0.928,28.897,288.9,1.002,E,0
2026-03-10 00:00:00,gw-12,us-east-1,m5.large,pro,0.4765,0.6622,1168.03,433.2,0.2555,10,0.9438,65.421,395.6,3.359,E,0
2026-03-10 00:00:00,gw-13,us-east-1,c5.xlarge,enterprise,0.4115,0.6136,599.34,502.21,0.0406,13,0.9712,33.993,291.9,0.773,E,0
2026-03-10 00:00:00,gw-14,us-east-1,r5.2xlarge,free,0.4419,0.5032,1331.57,1140.0,1.356,9,0.8668,17.272,728.2,5.192,E,0
2026-03-10 00:00:00,gw-15,us-west-2,m5.large,free,0.44,0.4458,111.87,749.52,2.0574,10,0.9249,1.213,546.5,0.64,E,0
2026-03-10 00:00:00,gw-16,us-west-2,c5.xlarge,free,0.5833,0.4879,72.41,539.23,0.272,9,0.9815,1.343,371.3,11.343,E,0
2026-03-10 00:00:00,gw-17,us-west-2,r5.2xlarge,free,0.8517,0.8526,107.49,1483.81,0.1092,15,0.7662,42.204,302.6,1.777,E,1
2026-03-10 00:00:00,gw-18,eu-central-1,m5.large,pro,0.8062,0.7533,82.96,2219.61,0.0173,20,0.8209,34.246,610.9,1.815,E,1
2026-03-10 00:00:00,gw-19,eu-central-1,c5.xlarge,enterprise,0.4069,0.5415,55.0,349.65,0.8283,3,0.9812,10.571,413.6,0.185,E,0
2026-03-10 00:00:00,gw-20,eu-central-1,r5.2xlarge,enterprise,0.7029,0.5897,57.24,1189.72,0.0009,15,0.9074,20.905,252.0,1.853,E,0
2026-03-10 00:00:00,gw-21,ap-south-1,m5.large,enterprise,0.6315,0.4728,17.94,912.02,0.0,14,0.9252,6.736,507.4,2.785,E,1
2026-03-10 00:00:00,gw-22,ap-south-1,c5.xlarge,pro,0.5269,0.5491,115.03,409.64,1.2194,5,0.9696,8.378,318.5,0.177,E,0
2026-03-10 00:00:00,gw-23,ap-south-1,r5.2xlarge,enterprise,0.5545,0.8364,32.1,523.72,0.2979,5,0.8413,26.211,357.3,0.557,E,0
2026-03-10 02:00:00,gw-00,us-east-1,m5.large,free,0.3884,0.788,162.57,1092.51,0.0979,11,0.9011,195.572,1384.7,1.766,E,0
2026-03-10 02:00:00,gw-01,us-east-1,c5.xlarge,pro,0.4777,0.6639,101.33,649.87,0.1968,6,0.8444,121.874,440.3,1.346,E,1
2026-03-10 02:00:00,gw-02,us-east-1,r5.2xlarge,enterprise,0.5794,0.697,34.96,633.55,0.5709,5,0.9451,100.189,300.4,2.74,E,0
2026-03-10 02:00:00,gw-03,us-west-2,m5.large,free,0.7339,0.8479,343.15,1399.16,0.9266,16,0.8769,178.333,664.3,4.157,E,1
2026-03-10 02:00:00,gw-04,us-west-2,c5.xlarge,free,0.3975,0.5869,2.76,1336.27,0.1271,3,0.7589,8.114,537.4,1.66,E,0
2026-03-10 02:00:00,gw-05,us-west-2,r5.2xlarge,pro,0.4566,0.5979,19.37,491.55,0.1298,3,0.7786,13.56,349.9,0.456,E,0
2026-03-10 02:00:00,gw-06,eu-central-1,m5.large,pro,0.4703,0.7551,59.88,366.69,0.0991,10,0.9206,9.485,224.4,1.374,E,0
2026-03-10 02:00:00,gw-07,eu-central-1,c5.xlarge,pro,0.7594,0.8544,65.44,798.61,0.9989,9,0.9434,34.488,666.5,0.706,E,1
2026-03-10 02:00:00,gw-08,eu-central-1,r5.2xlarge,free,0.5481,0.6315,466.49,520.95,0.2415,5,0.8753,189.722,380.2,1.101,E,0
2026-03-10 02:00:00,gw-09,ap-south-1,m5.large,free,0.296,0.5891,101.32,557.61,0.3538,3,0.9151,50.895,499.9,1.377,E,0
2026-03-10 02:00:00,gw-10,ap-south-1,c5.xlarge,pro,0.7111,0.4687,95.76,810.36,0.0839,8,0.7388,9.056,283.4,0.71,E,1
2026-03-10 02:00:00,gw-11,ap-south-1,r5.2xlarge,enterprise,0.3698,0.7082,153.06,421.82,0.0525,3,0.823,42.816,494.7,0.043,E,0
2026-03-10 02:00:00,gw-12,us-east-1,m5.large,enterprise,0.1804,0.492,87.52,390.49,0.0382,3,0.7532,43.014,280.9,1.543,E,0
2026-03-10 02:00:00,gw-13,us-east-1,c5.xlarge,pro,0.5056,0.5263,108.19,1018.58,0.274,9,0.9002,7.225,559.2,3.315,E,0
2026-03-10 02:00:00,gw-14,us-east-1,r5.2xlarge,free,0.7262,0.4761,177.65,746.47,0.4119,15,0.9455,16.081,349.0,2.493,E,0
2026-03-10 02:00:00,gw-15,us-west-2,m5.large,free,0.5428,0.5545,50.8,653.22,0.0194,11,0.8453,67.586,405.1,0.61,E,0
2026-03-10 02:00:00,gw-16,us-west-2,c5.xlarge,enterprise,0.6579,0.6412,199.2,377.19,0.7347,3,0.9553,6.688,269.4,3.795,E,1
2026-03-10 02:00:00,gw-17,us-west-2,r5.2xlarge,enterprise,0.6533,0.797,360.24,451.11,0.3911,5,,15.808,222.8,3.82,E,0
2026-03-10 02:00:00,gw-18,eu-central-1,m5.large,enterprise,0.7639,0.4641,259.53,622.8,0.4687,16,0.9225,1.714,389.1,0.461,E,0
2026-03-10 02:00:00,gw-19,eu-central-1,c5.xlarge,pro,0.6906,0.6814,214.35,1111.23,0.0903,9,0.7681,31.942,601.1,2.439,E,0
2026-03-10 02:00:00,gw-20,eu-central-1,r5.2xlarge,free,0.3605,0.5814,67.01,702.37,0.0945,7,0.8424,7.921,543.2,0.212,E,0
2026-03-10 02:00:00,gw-21,ap-south-1,m5.large,free,0.5439,0.5799,95.9,824.22,0.0016,3,0.8222,10.722,699.6,3.925,E,0
2026-03-10 02:00:00,gw-22,ap-south-1,c5.xlarge,pro,0.841,0.8127,143.03,890.55,0.7575,12,0.902,3.324,591.5,0.412,E,0
2026-03-10 02:00:00,gw-23,ap-south-1,r5.2xlarge,pro,0.4263,0.6874,12.44,609.15,0.042,7,0.9317,14.655,419.6,1.235,E,0
2026-03-10 04:00:00,gw-00,us-east-1,m5.large,enterprise,0.7012,0.6152,92.65,925.74,0.6637,12,0.8625,34.32,352.8,0.382,E,1
2026-03-10 04:00:00,gw-01,us-east-1,c5.xlarge,pro,0.4477,0.6342,98.15,496.2,0.1311,16,0.8463,8.362,300.3,0.811,E,0
2026-03-10 04:00:00,gw-02,us-east-1,r5.2xlarge,pro,0.879,0.8273,738.27,1309.12,0.1373,18,0.9617,138.508,357.9,2.956,E,0
2026-03-10 04:00:00,gw-03,us-west-2,m5.large,free,0.5508,0.6128,466.93,1231.98,2.7346,10,0.8314,69.661,592.5,0.37,E,1
2026-03-10 04:00:00,gw-04,us-west-2,c5.xlarge,free,0.5952,0.4974,95.27,885.74,0.0178,9,0.8641,14.368,470.4,1.618,E,0
2026-03-10 04:00:00,gw-05,us-west-2,r5.2xlarge,free,0.7089,0.6521,398.43,954.43,0.2308,8,0.8358,11.86,539.8,1.413,E,0
2026-03-10 04:00:00,gw-06,eu-central-1,m5.large,free,0.6762,0.5533,878.4,1057.39,0.5485,17,0.7316,20.477,482.2,1.243,E,1
2026-03-10 04:00:00,gw-07,eu-central-1,c5.xlarge,pro,0.7169,0.4531,145.81,1734.37,0.0642,16,0.8377,,582.3,1.043,E,1
2026-03-10 04:00:00,gw-08,eu-central-1,r5.2xlarge,free,0.5908,0.7334,96.08,818.44,0.0505,10,0.82,2.798,514.7,3.032,E,0
2026-03-10 04:00:00,gw-09,ap-south-1,m5.large,free,0.2346,0.3571,385.34,838.72,1.0649,7,0.8144,3.702,612.2,1.249,E,0
2026-03-10 04:00:00,gw-10,ap-south-1,c5.xlarge,free,0.5986,0.7171,278.95,806.51,0.411,11,0.9225,32.315,548.8,1.802,E,0
2026-03-10 04:00:00,gw-11,ap-south-1,r5.2xlarge,free,0.6269,0.589,164.28,1022.32,0.0407,5,0.9598,79.328,816.1,0.673,E,0
2026-03-10 04:00:00,gw-12,us-east-1,m5.large,free,0.4637,0.5719,325.56,374.47,0.1144,8,0.9613,62.896,393.8,0.142,E,0
2026-03-10 04:00:00,gw-13,us-east-1,c5.xlarge,pro,0.7423,0.5967,112.25,2120.54,0.1143,19,0.8596,7.666,585.0,2.06,E,1
2026-03-10 04:00:00,gw-14,us-east-1,r5.2xlarge,enterprise,0.7683,0.5567,132.0,2888.88,0.0414,21,0.8663,51.978,779.2,1.103,E,1
2026-03-10 04:00:00,gw-15,us-west-2,m5.large,pro,0.641,0.514,1278.31,1318.77,0.0282,18,0.9133,102.19,679.1,0.988,E,0
2026-03-10 04:00:00,gw-16,us-west-2,c5.xlarge,enterprise,0.59,0.7403,6.82,944.22,0.2298,4,0.9189,46.133,535.3,0.066,E,0
2026-03-10 04:00:00,gw-17,us-west-2,r5.2xlarge,free,0.529,0.6002,206.96,301.82,0.3659,2,0.9963,50.05,272.2,1.377,E,0
2026-03-10 04:00:00,gw-18,eu-central-1,m5.large,free,0.7012,0.8232,505.67,1399.66,0.146,25,0.9567,63.876,394.9,5.622,E,1
2026-03-10 04:00:00,gw-19,eu-central-1,c5.xlarge,enterprise,0.2722,0.2934,57.6,607.48,0.037,6,0.9527,18.109,289.7,0.888,E,0
2026-03-10 04:00:00,gw-20,eu-central-1,r5.2xlarge,enterprise,0.5343,0.3859,82.75,1700.55,0.0794,6,0.9552,8.886,1273.7,2.01,E,0
2026-03-10 04:00:00,gw-21,ap-south-1,m5.large,free,0.5174,0.607,195.2,899.5,0.0346,3,0.8769,25.931,624.1,2.332,E,0
2026-03-10 04:00:00,gw-22,ap-south-1,c5.xlarge,free,0.4852,0.6157,365.6,518.94,0.1282,10,0.9672,153.481,461.2,4.404,E,0
2026-03-10 04:00:00,gw-23,ap-south-1,r5.2xlarge,pro,0.5725,0.5965,41.25,1325.75,0.0521,12,0.819,6.923,640.2,0.506,E,0
2026-03-10 06:00:00,gw-00,us-east-1,m5.large,free,0.5792,0.3582,566.39,1649.04,2.0259,4,0.8356,36.418,514.1,2.785,E,0
2026-03-10 06:00:00,gw-01,us-east-1,c5.xlarge,pro,0.7478,0.6751,187.16,1268.57,0.3714,9,0.9205,58.617,521.0,0.366,E,0
2026-03-10 06:00:00,gw-02,us-east-1,r5.2xlarge,enterprise,0.7117,0.5765,675.9,2087.59,2.7328,8,0.9343,29.776,883.4,2.687,E,1
2026-03-10 06:00:00,gw-03,us-west-2,m5.large,free,0.8552,0.7454,29.34,1534.88,0.2378,13,0.9541,30.661,493.5,4.608,E,0
2026-03-10 06:00:00,gw-04,us-west-2,c5.xlarge,pro,0.5526,0.6282,122.5,1827.62,0.0476,6,0.9536,42.177,2087.1,1.519,E,0
2026-03-10 06:00:00,gw-05,us-west-2,r5.2xlarge,pro,0.5924,0.6215,38.15,645.17,0.0417,1,0.906,51.813,419.8,3.251,E,1
2026-03-10 06:00:00,gw-06,eu-central-1,m5.large,free,0.5395,0.4323,42.13,1299.71,0.3323,7,0.8924,14.07,476.2,1.995,E,0
2026-03-10 06:00:00,gw-07,eu-central-1,c5.xlarge,free,0.5783,0.4729,999.2,1028.7,0.2502,18,0.918,14.426,448.6,0.982,E,0
2026-03-10 06:00:00,gw-08,eu-central-1,r5.2xlarge,enterprise,0.3621,0.6818,55.07,662.69,0.0653,16,0.9242,46.142,514.4,0.871,E,0
2026-03-10 06:00:00,gw-09,ap-south-1,m5.large,free,0.3665,0.5966,10.62,1116.93,0.07,6,0.8919,20.838,633.4,1.572,E,0
2026-03-10 06:00:00,gw-10,ap-south-1,c5.xlarge,pro,0.612,0.5405,8.91,1379.6,0.001,5,0.828,3.408,864.5,1.474,E,0
2026-03-10 06:00:00,gw-11,ap-south-1,r5.2xlarge,pro,0.3372,0.3412,56.05,1418.95,0.5902,10,0.9166,7.057,1032.8,0.774,E,0
2026-03-10 06:00:00,gw-12,us-east-1,m5.large,free,0.5414,0.5833,113.82,1657.06,1.4036,7,0.9381,93.263,1070.6,0.669,E,0
2026-03-10 06:00:00,gw-13,us-east-1,c5.xlarge,pro,0.3385,0.3911,132.89,1004.2,0.0982,8,0.9254,17.752,841.3,0.566,E,0
2026-03-10 06:00:00,gw-14,us-east-1,r5.2xlarge,enterprise,0.6112,0.6029,487.3,702.9,0.1188,11,0.9341,29.107,515.5,2.649,E,1
2026-03-10 06:00:00,gw-15,us-west-2,m5.large,free,0.7174,0.7152,40.49,1447.79,0.0969,5,0.8919,34.886,776.5,1.734,E,0
2026-03-10 06:00:00,gw-16,us-west-2,c5.xlarge,enterprise,0.5152,0.5956,203.21,821.1,1.1088,11,0.7802,0.786,407.7,1.432,E,0
2026-03-10 06:00:00,gw-17,us-west-2,r5.2xlarge,enterprise,0.6189,0.5236,1033.36,524.3,1.252,11,0.9916,1.783,570.7,2.756,E,0
2026-03-10 06:00:00,gw-18,eu-central-1,m5.large,enterprise,0.6853,0.6831,45.11,1045.31,0.839,7,0.9813,22.8,709.4,0.774,E,0
2026-03-10 06:00:00,gw-19,eu-central-1,c5.xlarge,pro,0.8443,0.8086,41.32,1793.0,0.1145,12,0.8731,41.175,598.3,1.586,E,0
2026-03-10 06:00:00,gw-20,eu-central-1,r5.2xlarge,free,0.6003,0.4219,27.05,984.25,0.0011,5,0.9044,5.941,529.5,2.95,E,0
2026-03-10 06:00:00,gw-21,ap-south-1,m5.large,pro,0.795,0.3626,17.84,1813.67,0.0022,5,0.7414,9.512,406.9,0.349,E,0
2026-03-10 06:00:00,gw-22,ap-south-1,c5.xlarge,free,0.5917,0.5405,18.07,1427.14,0.0034,5,0.8561,29.493,490.4,2.471,E,0
2026-03-10 06:00:00,gw-23,ap-south-1,r5.2xlarge,pro,0.2539,0.528,179.61,832.73,0.1725,7,0.878,22.716,759.7,2.731,E,0
2026-03-10 08:00:00,gw-00,us-east-1,m5.large,pro,0.7263,0.5248,327.45,1903.38,0.142,19,0.7544,54.933,383.4,0.999,E,1
2026-03-10 08:00:00,gw-01,us-east-1,c5.xlarge,pro,0.5667,0.6895,90.31,1311.86,0.0623,3,0.9454,43.49,1022.4,2.202,E,0
2026-03-10 08:00:00,gw-02,us-east-1,r5.2xlarge,enterprise,0.7195,0.5994,40.01,857.03,0.1882,15,0.9236,17.194,425.1,0.541,E,0
2026-03-10 08:00:00,gw-03,us-west-2,m5.large,free,0.4223,0.4422,854.67,1798.71,1.9434,10,0.847,44.328,663.2,2.604,E,1
2026-03-10 08:00:00,gw-04,us-west-2,c5.xlarge,pro,0.6498,0.6112,126.29,1548.16,1.0568,6,0.8584,17.134,671.3,0.76,E,0
2026-03-10 08:00:00,gw-05,us-west-2,r5.2xlarge,free,0.4488,0.6175,158.37,1093.55,0.0145,10,0.9608,26.468,522.7,1.479,E,0
2026-03-10 08:00:00,gw-06,eu-central-1,m5.large,free,0.5985,0.5726,512.11,1122.53,1.7229,5,0.8939,83.289,502.0,3.477,E,0
2026-03-10 08:00:00,gw-07,eu-central-1,c5.xlarge,pro,0.5336,0.3373,172.56,1491.35,0.057,12,0.8889,10.245,672.3,0.519,E,0
2026-03-10 08:00:00,gw-08,eu-central-1,r5.2xlarge,free,0.3087,0.1798,98.15,1188.25,0.0759,7,0.9231,4.411,784.9,0.826,E,0
2026-03-10 08:00:00,gw-09,ap-south-1,m5.large,free,0.2691,0.3067,55.83,1241.05,0.0271,11,0.8507,3.284,782.0,0.184,E,0
2026-03-10 08:00:00,gw-10,ap-south-1,c5.xlarge,pro,0.4519,0.3682,86.43,1901.26,0.9871,13,0.9543,16.057,968.1,0.572,E,0
2026-03-10 08:00:00,gw-11,ap-south-1,r5.2xlarge,free,0.732,0.8168,180.53,1217.87,0.2447,9,0.9621,14.562,670.2,3.062,E,1
2026-03-10 08:00:00,gw-12,us-east-1,m5.large,free,0.8838,0.5701,95.75,1125.81,0.0485,5,0.7002,3.424,430.9,0.167,E,0
2026-03-10 08:00:00,gw-13,us-east-1,c5.xlarge,pro,0.5943,0.5942,458.51,936.92,0.4919,11,0.9099,4.938,561.5,6.2,E,0
2026-03-10 08:00:00,gw-14,us-east-1,r5.2xlarge,free,0.7316,0.6442,263.93,1783.6,0.0069,10,0.8904,29.0,749.0,2.064,E,0
2026-03-10 08:00:00,gw-15,us-west-2,m5.large,enterprise,0.5877,0.6341,32.18,2718.73,0.1236,13,0.8696,13.968,1039.2,0.046,E,0
2026-03-10 08:00:00,gw-16,us-west-2,c5.xlarge,enterprise,0.7675,0.746,60.64,988.12,0.003,9,0.9072,30.625,459.5,2.198,E,0
2026-03-10 08:00:00,gw-17,us-west-2,r5.2xlarge,free,0.7945,0.6046,458.07,1344.88,1.5773,20,0.7148,5.93,460.5,0.46,E,1
2026-03-10 08:00:00,gw-18,eu-central-1,m5.large,free,0.2711,0.3668,323.85,418.57,0.067,4,0.9382,6.312,469.3,6.429,E,0
2026-03-10 08:00:00,gw-19,eu-central-1,c5.xlarge,free,0.5166,0.6757,86.54,1180.06,0.1816,6,0.7518,13.333,584.7,0.349,E,0
2026-03-10 08:00:00,gw-20,eu-central-1,r5.2xlarge,enterprise,0.7278,0.834,98.92,600.8,1.5484,6,0.9715,18.232,357.9,0.447,E,0
2026-03-10 08:00:00,gw-21,ap-south-1,m5.large,enterprise,0.5157,0.3262,55.14,872.99,1.9344,5,0.9511,10.511,484.1,1.48,E,1
2026-03-10 08:00:00,gw-22,ap-south-1,c5.xlarge,pro,0.4977,0.2486,195.26,1191.2,0.1319,12,0.9866,5.225,1075.7,0.366,E,0
2026-03-10 08:00:00,gw-23,ap-south-1,r5.2xlarge,pro,0.6134,0.6617,325.73,693.17,0.0098,5,0.9907,655.853,374.2,2.92,E,0
2026-03-10 10:00:00,gw-00,us-east-1,m5.large,pro,0.4899,0.597,18.33,1418.32,0.0553,4,0.8255,25.535,613.3,0.075,E,0
2026-03-10 10:00:00,gw-01,us-east-1,c5.xlarge,free,0.6133,0.7274,73.28,970.41,0.0004,10,0.8273,32.332,415.8,0.843,E,0
2026-03-10 10:00:00,gw-02,us-east-1,r5.2xlarge,free,0.7469,0.2454,1101.34,1875.77,0.1264,23,0.9199,2.285,606.2,0.711,E,1
2026-03-10 10:00:00,gw-03,us-west-2,m5.large,pro,0.5774,0.5846,15.16,844.21,0.0057,3,0.9218,12.621,587.3,1.838,E,0
2026-03-10 10:00:00,gw-04,us-west-2,c5.xlarge,free,0.5778,0.3366,137.61,1767.5,0.0014,7,0.917,39.889,632.4,1.037,E,0
